Contract_ID,Application_ID,Loan_Type,Contract_Start_Date,Expected_Contract_End_Date,Loan_Term,Total_Loan_Amount,Outstanding Amount_max,Outstanding Amount_mean,Outstanding Amount_last,Due Amount_max,Due Amount_mean,Number of Days Past Due_max,Number of Days Past Due_mean,Number of Days Past Due_count,Loan_Default,Application_Date,Loan_Approval_Status,Age_at_Application,Marital_Status,Gender,Own_Rent_Home,Occupation_Professional_Category,Type_of_Business_Industry_of_Employment,Employment_Status,Time_at_Current_Employment_(Months),Number_of_Dependents,Loan_Purpose,Monthly_Income,Government_Employee,Marital_Status_Missing,Own_Rent_Home_Missing,Type_of_Business_Missing,Number_of_Dependents_Missing,Monthly_Income_Capped,Monthly_Income_Log,Employment_Time_Capped,Employment_Stability_Score,Age_Bin,Has_Dependents,CRB Score,CRB Grade,Average Balance,Overdraft Limit,Net_Cashflow,Liquidity_Ratio,Has_Bounced_Cheques
CONT105317,C302106207,Unsecured Personal Loan,2018-11-28,2024-12-05,72.0,9847.6,9847.6,9627.173333333332,9447.32,444.34,74.05777777777777,57.0,9.333333333333334,9.0,0,2018-11-05,Approved,47.0,Unmarried,Female,Own,Professional,Professional & Other Services,Self Employed,168.0,0.0,Other,26869.87,False,0,0,0,0,17503.945400000015,9.770238714275076,168.0,0,Established,0,654.0,B,1933.9290277777777,0.0,-1.899436619718271,1.5204138696050884,0
CONT105317,C302106207,Unsecured Personal Loan,2018-11-28,2024-12-05,72.0,9847.6,9847.6,9627.173333333332,9447.32,444.34,74.05777777777777,57.0,9.333333333333334,9.0,0,2018-11-05,Approved,47.0,Unmarried,Female,Own,Professional,Professional & Other Services,Self Employed,168.0,0.0,Other,26869.87,False,0,0,0,0,17503.945400000015,9.770238714275076,168.0,0,Established,0,644.0,C,1933.9290277777777,0.0,-1.899436619718271,1.5204138696050884,0
CONT105318,C302103383,Unsecured Personal Loan,2018-04-09,2025-04-09,84.0,48304.31,48304.31,45750.273125,42925.49,0.0,0.0,0.0,0.0,16.0,0,2018-03-13,Approved,46.0,Married,Female,Rent,Professional,Education,Full-Time,125.0,1.0,Debt Consolidation,2366.91,True,0,0,0,0,2366.91,7.769762988524864,125.0,0,Established,1,,,294.699375,0.0,29.041489361702144,1.5224456488411948,0
CONT105319,C302101372,Unsecured Personal Loan,2017-08-10,2022-08-10,60.0,54916.86,54916.86,47264.49125,37816.08,2608.23,542.5858333333333,53.0,12.25,24.0,0,2017-08-02,Approved,40.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,165.0,1.0,Debt Consolidation,3424.46,True,0,0,0,0,3424.46,8.138991048247348,165.0,0,Established,1,633.0,C,199.7282089552239,0.0,-4.2766666666666895,2.9192457505176965,0
CONT105320,C302103565,Unsecured Personal Loan,2018-04-29,2025-04-29,84.0,117233.29,124808.91,118965.968125,114992.75,0.0,0.0,0.0,0.0,16.0,0,2018-04-04,Approved,40.0,Married,Male,Family,Officer,Civil Service,Full-Time,216.0,2.0,Debt Consolidation,5166.75,True,0,0,0,0,5166.75,8.550192669679346,216.0,0,Established,1,577.0,D,2239.534,0.0,-1.1689473684211862,1.8824897404664038,0
CONT105321,C302102288,Unsecured Personal Loan,2017-11-02,2020-11-02,36.0,10551.0,10617.07,8441.460000000001,5456.46,0.0,0.0,0.0,0.0,21.0,0,2017-10-29,Approved,29.0,Unmarried,Male,Family,Officer,Private Security Services,Full-Time,14.0,3.0,Education,1547.48,False,0,0,0,0,1547.48,7.345029083604953,14.0,0,Emerging,1,,,627.2585436893204,0.0,22.969117647058827,1.3501254546320458,0
CONT105322,C302101043,Unsecured Personal Loan,2017-06-19,,24.0,10082.06,10538.48,7956.369166666666,0.0,0.0,0.0,0.0,0.0,12.0,0,2017-06-12,Approved,25.0,Unmarried,Male,Family,Service and Sales Worker,Other,Contract,15.0,0.0,Debt Consolidation,1360.07,False,0,0,0,0,1360.07,7.216026434098868,15.0,0,Emerging,0,674.0,B,757.2613526570049,0.0,-40.187487179487185,1.9268535097120152,0
CONT105322,C302101043,Unsecured Personal Loan,2017-06-19,,24.0,10082.06,10538.48,7956.369166666666,0.0,0.0,0.0,0.0,0.0,12.0,0,2017-06-12,Approved,25.0,Unmarried,Male,Family,Service and Sales Worker,Other,Contract,15.0,0.0,Debt Consolidation,1360.07,False,0,0,0,0,1360.07,7.216026434098868,15.0,0,Emerging,0,637.0,C,757.2613526570049,0.0,-40.187487179487185,1.9268535097120152,0
CONT105323,C302103668,Unsecured Personal Loan,2018-05-07,2021-05-07,36.0,12375.47,12375.47,10308.497333333333,7988.11,353.29,34.11466666666667,27.0,3.4,15.0,0,2018-04-04,Approved,25.0,Unmarried,Male,Family,Employee,Other,Contract,25.0,0.0,Home Improvement,1428.1,False,0,0,0,0,1428.1,7.264800154487749,25.0,0,Emerging,0,,,757.2613526570049,0.0,-40.187487179487185,1.9268535097120152,0
CONT105324,C302105952,Unsecured Personal Loan,2018-10-30,2024-10-30,72.0,37079.37,37079.37,35698.827000000005,34303.12,0.0,0.0,0.0,0.0,10.0,0,2018-10-18,Approved,30.0,Married,Female,Own,Semi-Professional,Business Process Outsourcing,Full-Time,61.0,2.0,Home Improvement,6370.46,False,0,0,0,0,6370.46,8.759583921676102,61.0,0,Emerging,1,639.0,C,932.0065060240964,0.0,56.13432098765435,3.0473444616520893,0
CONT105324,C302105952,Unsecured Personal Loan,2018-10-30,2024-10-30,72.0,37079.37,37079.37,35698.827000000005,34303.12,0.0,0.0,0.0,0.0,10.0,0,2018-10-18,Approved,30.0,Married,Female,Own,Semi-Professional,Business Process Outsourcing,Full-Time,61.0,2.0,Home Improvement,6370.46,False,0,0,0,0,6370.46,8.759583921676102,61.0,0,Emerging,1,629.0,C,932.0065060240964,0.0,56.13432098765435,3.0473444616520893,0
CONT105325,C302107047,Unsecured Personal Loan,,2024-06-11,60.0,23446.66,24683.47,24433.88,24187.29,0.0,0.0,0.0,0.0,3.0,0,,Approved,31.0,Married,Female,Own,Semi-Professional,Business Process Outsourcing,Full-Time,69.0,2.0,Home Improvement,7721.72,False,0,0,0,0,7721.72,8.951921912570834,69.0,0,Emerging,1,,,932.0065060240964,0.0,56.13432098765435,3.0473444616520893,0
CONT105326,C302101368,Unsecured Personal Loan,2017-08-10,2022-08-31,60.0,51582.65,52498.24,44992.28375,36271.91,1284.2,53.50833333333333,1.0,0.0416666666666666,24.0,0,2017-07-25,Approved,33.0,Unmarried,Female,Family,Service and Sales Worker,Financial,Full-Time,24.0,1.0,Home Improvement,5636.4,False,0,0,0,0,5636.4,8.637178245294406,24.0,0,Emerging,1,639.0,C,615.8827816091954,0.0,-9.842163461538444,3.409822984430976,0
CONT105327,C302102804,Unsecured Personal Loan,2018-01-18,2022-01-18,48.0,10133.34,9997.28,8589.632631578947,6851.61,0.0,0.0,0.0,0.0,19.0,0,2018-01-10,Approved,28.0,Unmarried,Female,Family,Clerical Support Worker,Civil Service,Full-Time,110.0,0.0,Education,1576.17,True,0,0,0,0,1576.17,7.363387380772608,110.0,0,Emerging,0,610.0,D,235.6883663366337,0.0,0.06609999999999701,4.53358863656375,0
CONT105328,C302105047,Unsecured Personal Loan,2018-08-21,2024-08-30,72.0,32997.75,32997.75,31416.2075,30203.94,0.0,0.0,0.0,0.0,12.0,0,2018-08-09,Approved,51.0,Married,Male,Own,Clerical Support Worker,Financial,Full-Time,316.0,2.0,Debt Consolidation,1917.89,False,0,0,0,0,1917.89,7.559502172843133,316.0,0,Senior,1,694.0,A,1078.600303030303,0.0,87.08903225806462,1.6272657862679132,0
CONT105329,C302102504,Unsecured Personal Loan,2017-12-05,2020-12-06,36.0,9378.66,9651.3,7597.228,0.0,0.0,0.0,0.0,0.0,5.0,0,2017-11-29,Approved,37.0,Unmarried,Male,Family,Armed Forces Occupation,Unknown,Contract,11.0,0.0,Debt Consolidation,1767.88,False,0,0,1,0,1767.88,7.4781018569239,11.0,0,Established,0,632.0,C,154.41142857142856,0.0,0.8900000000000465,2.356897694221846,0
CONT105330,C302103462,Unsecured Personal Loan,2018-04-17,2021-04-18,36.0,11856.74,11856.74,9702.078125,7321.36,0.0,0.0,0.0,0.0,16.0,0,2018-04-01,Approved,26.0,Unmarried,Male,Family,Employee,Unknown,Contract,36.0,0.0,Home Improvement,1908.43,False,0,0,1,0,1908.43,7.554560047182413,36.0,0,Emerging,0,,,236.16,0.0,8.400476190476194,1.5782266730443608,0
CONT105331,C302106412,Unsecured Personal Loan,2018-12-27,2022-12-28,48.0,9858.66,9858.66,9330.255,8890.11,318.41,116.1025,4.0,1.375,8.0,0,2018-12-19,Approved,31.0,Married,Female,Rent,Employee,Education,Full-Time,15.0,1.0,Other,1212.54,True,0,0,0,0,1212.54,7.1012969871285545,15.0,0,Emerging,1,,,159.41846153846154,0.0,-4.574166666666662,1.9483710952386353,0
CONT105332,C302100066,Unsecured Personal Loan,2018-04-10,2025-04-10,84.0,24961.78,24961.78,23913.286875,24018.62,105.93,6.620625,21.0,1.3125,16.0,0,2018-03-20,Approved,44.0,Unmarried,Female,Family,Unknown,Transportation & Communication,Contract,39.0,2.0,Debt Consolidation,2398.1,False,0,0,0,0,2398.1,7.782848946005954,39.0,0,Established,1,999.0,X,856.4642735042735,0.0,12.337758620689655,2.8258736646961204,0
CONT105332,C302100066,Unsecured Personal Loan,2018-04-10,2025-04-10,84.0,24961.78,24961.78,23913.286875,24018.62,105.93,6.620625,21.0,1.3125,16.0,0,2018-03-20,Approved,44.0,Unmarried,Female,Family,Unknown,Transportation & Communication,Contract,39.0,2.0,Debt Consolidation,2398.1,False,0,0,0,0,2398.1,7.782848946005954,39.0,0,Established,1,662.0,B,856.4642735042735,0.0,12.337758620689655,2.8258736646961204,0
CONT105333,C302100296,Unsecured Personal Loan,2015-11-16,,48.0,12162.77,12162.77,9231.305,0.0,485.74,62.15233333333334,15.0,0.7333333333333333,30.0,0,2015-11-08,Approved,42.0,Unmarried,Female,Family,Service and Sales Worker,Transportation & Communication,Contract,11.0,2.0,Other,2018.14,False,0,0,0,0,2018.14,7.610426957166892,11.0,0,Established,1,,,856.4642735042735,0.0,12.337758620689655,2.8258736646961204,0
CONT105334,C302105186,Unsecured Personal Loan,2018-09-02,2022-09-02,48.0,27207.27,27207.27,24897.996363636365,22524.5,0.0,0.0,0.0,0.0,11.0,0,2018-08-20,Approved,29.0,Unmarried,Female,Own,Professional,Civil Service,Contract,30.0,0.0,Home Improvement,4683.44,True,0,0,0,0,4683.44,8.452001657111971,30.0,0,Emerging,0,591.0,D,613.1052307692308,0.0,33.557936507936525,2.018758249174564,0
CONT105335,C302100856,Unsecured Personal Loan,2017-05-04,2021-05-04,48.0,9847.6,10099.2,8380.563333333334,6986.28,2141.81,364.2655555555556,210.0,37.11111111111112,27.0,1,2017-04-30,Approved,29.0,Unmarried,Female,Family,Clerical Support Worker,Agriculture,Full-Time,36.0,0.0,Debt Consolidation,2485.35,False,0,0,0,0,2485.35,7.818571050576022,36.0,0,Emerging,0,589.0,D,582.7271621621621,0.0,2.704520547945209,3.0489431033250725,0
CONT105336,C302100339,Unsecured Personal Loan,2015-12-01,2018-12-02,36.0,4994.14,5296.13,3018.387222222222,0.0,38.31,1.4972222222222225,31.0,1.7222222222222223,36.0,0,2015-11-10,Approved,26.0,Unmarried,Female,Family,Semi-Professional,Unknown,Contract,15.0,0.0,Debt Consolidation,2177.63,False,0,0,1,0,2177.63,7.686451517864744,15.0,0,Emerging,0,553.0,E,297.9317894736842,0.0,9.855425531914893,2.4292438165386194,0
CONT105337,C302101064,Unsecured Personal Loan,2017-06-25,2022-06-30,60.0,19455.1,19455.1,13854.395,0.0,0.0,0.0,0.0,0.0,26.0,0,2017-06-20,Approved,51.0,Unmarried,Female,Own,Professional,Financial,Full-Time,120.0,0.0,Home Improvement,13493.55,False,0,0,0,0,13493.55,9.51004117921254,120.0,0,Senior,0,,,2402.0221126760566,0.0,-25.15331753554498,1.7045258028918167,0
CONT105338,C302102948,Unsecured Personal Loan,2018-02-06,2023-02-06,60.0,23446.66,24383.14,23436.687222222223,23163.75,7905.91,2544.72,361.0,118.72222222222224,18.0,1,2018-01-26,Approved,27.0,Unmarried,Female,Other,Clerical Support Worker,Other,Full-Time,35.0,0.0,Home Improvement,2813.6,False,0,0,0,0,2813.6,7.942575434562467,35.0,0,Emerging,0,701.0,A,603.1783050847457,0.0,0.32192982456138713,1.8807950835339056,0
CONT105339,C302100583,Unsecured Personal Loan,2016-02-21,,36.0,7345.98,7345.98,4722.215714285714,3738.57,5879.04,3633.42880952381,985.0,409.57142857142856,42.0,1,2016-02-06,Approved,47.0,Unmarried,Male,Own,Elementary Occupation,Unknown,Contract,261.0,2.0,Other,6201.16,False,0,0,0,0,6201.16,8.732652897457264,261.0,0,Established,1,621.0,C,51.056384615384616,0.0,-0.06744186046511443,1.0138285831036649,0
CONT105340,C302104799,Unsecured Personal Loan,2018-07-26,2024-09-01,72.0,20314.11,20314.11,19135.495384615384,17885.63,0.0,0.0,0.0,0.0,13.0,0,2018-07-19,Approved,33.0,Unmarried,Female,Family,Officer,Financial,Full-Time,140.0,0.0,Other,4914.13,False,0,0,0,0,4914.13,8.500073481875429,140.0,0,Emerging,0,603.0,D,280.3570179372197,0.0,-7.008730158730162,23.445998995470674,0
CONT105341,C302103515,Unsecured Personal Loan,2018-04-24,2025-04-24,84.0,20819.39,20819.39,19801.324375,18517.49,918.97,203.594375,69.0,10.0625,16.0,0,2018-04-03,Approved,23.0,Unmarried,Female,Family,Officer,Micro & Small Enterprise,Full-Time,51.0,0.0,Debt Consolidation,1179.24,False,0,0,0,0,1179.24,7.073473086609312,51.0,0,Young,0,608.0,D,587.3720634920635,0.0,9.018196721311474,1.4814870553021595,0
CONT105342,C302106296,Unsecured Personal Loan,2018-12-10,2021-12-31,36.0,17843.85,17843.85,16156.1025,14533.04,630.29,78.78625,1.0,0.125,8.0,0,2018-12-03,Approved,35.0,Married,Male,Rent,Officer,Clubs & Associations,Full-Time,106.0,0.0,Debt Consolidation,7241.93,False,0,0,0,0,7241.93,8.887781099644965,106.0,0,Established,0,598.0,D,1125.8556666666666,0.0,34.9589142857143,3.0196534028386375,0
CONT105343,C302100998,Unsecured Personal Loan,2017-06-11,2018-12-11,18.0,9378.66,9220.68,5003.396842105263,0.0,0.0,0.0,0.0,0.0,19.0,0,2017-05-31,Approved,22.0,Unmarried,Female,Family,Officer,Other,Full-Time,13.0,0.0,Home Improvement,1612.72,False,0,0,0,0,1612.72,7.386297351747928,13.0,0,Young,0,999.0,X,658.8769957081545,0.0,-26.34100456621005,1.863909583649643,0
CONT105343,C302100998,Unsecured Personal Loan,2017-06-11,2018-12-11,18.0,9378.66,9220.68,5003.396842105263,0.0,0.0,0.0,0.0,0.0,19.0,0,2017-05-31,Approved,22.0,Unmarried,Female,Family,Officer,Other,Full-Time,13.0,0.0,Home Improvement,1612.72,False,0,0,0,0,1612.72,7.386297351747928,13.0,0,Young,0,625.0,C,658.8769957081545,0.0,-26.34100456621005,1.863909583649643,0
CONT105344,C302107158,Unsecured Personal Loan,,2021-01-06,18.0,4957.37,4957.37,4838.38,4719.39,0.0,0.0,0.0,0.0,2.0,0,,Approved,24.0,Unmarried,Female,Family,Employee,Other,Full-Time,38.0,0.0,Other,1878.83,True,0,0,0,0,1878.83,7.538936626203445,38.0,0,Young,0,,,658.8769957081545,0.0,-26.34100456621005,1.863909583649643,0
CONT105345,C302106453,Unsecured Personal Loan,,2020-07-03,18.0,3790.22,3612.4,2976.49,2204.06,0.0,0.0,0.0,0.0,7.0,0,2018-12-24,Approved,47.0,Married,Female,Own,Technician and Associate Professional,Tourism,Full-Time,15.0,3.0,Debt Consolidation,1762.2,False,0,0,0,0,1762.2,7.474885618958595,15.0,0,Established,1,631.0,C,482.95375959079286,0.0,-26.5897375328084,1.3031871172432115,0
CONT105346,C302101013,Unsecured Personal Loan,2017-06-13,2021-06-30,48.0,11723.33,12155.45,9652.89,6831.68,340.33,29.16846153846154,2.0,0.1923076923076923,26.0,0,2017-06-08,Approved,24.0,Unmarried,Female,Family,Professional,Financial,Full-Time,29.0,0.0,Other,3629.7,False,0,0,0,0,3629.7,8.197180746133707,29.0,0,Young,0,648.0,B,286.0642222222222,0.0,-0.09781609195402027,4.068069275923329,0
CONT105347,C302102073,Unsecured Personal Loan,2017-10-10,2020-10-11,36.0,23446.66,24584.29,18225.37090909091,10965.74,0.0,0.0,0.0,0.0,22.0,0,2017-10-04,Approved,28.0,Married,Female,Family,Technician and Associate Professional,Distribution,Full-Time,19.0,1.0,Home Improvement,3479.48,False,0,0,0,0,3479.48,8.154925494291392,19.0,0,Emerging,1,637.0,C,3200.4302325581393,0.0,-17.607857142857128,1.8974770064765625,0
CONT105348,C302103799,Unsecured Personal Loan,2018-05-15,2024-05-15,72.0,28178.87,29753.79,27944.70333333333,26756.15,0.0,0.0,0.0,0.0,15.0,0,2018-04-10,Approved,23.0,Unmarried,Female,Family,Employee,Transportation & Communication,Full-Time,43.0,0.0,Debt Consolidation,1548.5,True,0,0,0,0,1548.5,7.345687577227802,43.0,0,Young,0,608.0,D,310.6553333333334,0.0,22.185288461538455,2.1746131921297063,0
CONT105349,C302100848,Unsecured Personal Loan,2017-05-03,2020-05-03,36.0,12154.98,12154.98,8305.176296296297,3792.15,0.0,0.0,0.0,0.0,27.0,0,2017-04-26,Approved,28.0,Unmarried,Female,Family,Professional,Manufacturing,Full-Time,24.0,0.0,Other,5184.28,False,0,0,0,0,5184.28,8.553579121134216,24.0,0,Emerging,0,642.0,C,304.61940594059405,0.0,8.946069651741299,1.3585140140148506,0
CONT105350,C302103391,Unsecured Personal Loan,2018-04-10,2025-04-10,84.0,24961.78,24961.78,21649.585555555557,0.0,0.0,0.0,0.0,0.0,9.0,0,2018-03-27,Approved,41.0,Unmarried,Female,Own,Professional,Civil Service,Full-Time,154.0,2.0,Home Improvement,5598.42,True,0,0,0,0,5598.42,8.630418299930778,154.0,0,Established,1,645.0,C,743.1917786561264,0.0,-40.25364372469636,1.672310727228916,0
CONT105350,C302103391,Unsecured Personal Loan,2018-04-10,2025-04-10,84.0,24961.78,24961.78,21649.585555555557,0.0,0.0,0.0,0.0,0.0,9.0,0,2018-03-27,Approved,41.0,Unmarried,Female,Own,Professional,Civil Service,Full-Time,154.0,2.0,Home Improvement,5598.42,True,0,0,0,0,5598.42,8.630418299930778,154.0,0,Established,1,609.0,D,743.1917786561264,0.0,-40.25364372469636,1.672310727228916,0
CONT105351,C302106419,Unsecured Personal Loan,2018-12-30,2024-12-30,72.0,70655.94,70655.94,67975.82,65549.71,0.0,0.0,0.0,0.0,8.0,0,2018-12-10,Approved,41.0,Unmarried,Female,Own,Professional,Civil Service,Full-Time,162.0,2.0,Debt Consolidation,5222.12,True,0,0,0,0,5222.12,8.56085020347392,162.0,0,Established,1,,,743.1917786561264,0.0,-40.25364372469636,1.672310727228916,0
CONT105352,C302103695,Unsecured Personal Loan,2018-05-08,2025-05-08,84.0,44548.65,47257.66,44932.35133333333,42372.92,0.0,0.0,0.0,0.0,15.0,0,2018-04-04,Approved,30.0,Unmarried,Female,Family,Officer,Civil Service,Full-Time,30.0,1.0,Home Improvement,3726.28,False,0,0,0,0,3726.28,8.223434024105682,30.0,0,Emerging,1,589.0,D,1076.9094736842105,0.0,150.27666666666673,1.7331380934497411,0
CONT105353,C302101525,Unsecured Personal Loan,2017-08-27,2020-08-31,36.0,14068.0,14750.57,10594.03125,5706.94,529.21,65.24791666666667,1.0,0.125,24.0,0,2017-08-15,Approved,28.0,Unmarried,Male,Rent,Semi-Professional,Other,Full-Time,54.0,1.0,Debt Consolidation,2440.43,False,0,0,0,0,2440.43,7.800339212191659,54.0,0,Emerging,1,662.0,B,226.0516814159292,0.0,11.95857142857143,2.0835939127003678,0
CONT105354,C302105628,Unsecured Personal Loan,2018-10-02,2024-10-27,72.0,32997.75,32997.75,31599.589,30201.24,0.0,0.0,0.0,0.0,10.0,0,2018-09-23,Approved,52.0,Unmarried,Female,Own,Service and Sales Worker,Environment & Sustainable Dev.,Full-Time,32.0,0.0,Home Improvement,1524.03,False,0,0,0,0,1524.03,7.329769360979165,32.0,0,Senior,0,,,834.2471111111112,0.0,15.32290697674418,1.1009208089756215,0
CONT105355,C302106349,Unsecured Personal Loan,2018-12-17,2024-12-17,72.0,90433.76,95621.06,92378.705,89425.65,0.0,0.0,0.0,0.0,8.0,0,2018-11-20,Approved,44.0,Unmarried,Female,Own,Professional,Environment & Sustainable Dev.,Full-Time,22.0,0.0,Debt Consolidation,14082.06,False,0,0,0,0,14082.06,9.552727935644842,22.0,0,Established,0,653.0,B,2384.7088510638296,0.0,-210.51786026200878,1.6915929508086682,0
CONT105356,C302104398,Unsecured Personal Loan,2018-06-21,2023-06-21,60.0,14068.0,14860.59,13693.300714285711,12427.01,0.0,0.0,0.0,0.0,14.0,0,2018-05-16,Approved,29.0,Unmarried,Male,Family,Semi-Professional,Civil Service,Contract,14.0,0.0,Home Improvement,1586.23,True,0,0,0,0,1586.23,7.36974563756166,14.0,0,Emerging,0,,,60.663181818181826,0.0,7.47511627906977,1.8946231117886188,0
CONT105357,C302101552,Unsecured Personal Loan,2017-08-31,2021-08-31,48.0,11019.93,11401.9,9319.701666666666,6641.34,333.22,79.00041666666667,1.0,0.3333333333333333,24.0,0,2017-08-16,Approved,30.0,Unmarried,Female,Family,Officer,Transportation & Communication,Full-Time,54.0,1.0,Education,1661.2,False,0,0,0,0,1661.2,7.415897305118926,54.0,0,Emerging,1,,,410.5972727272727,0.0,-0.179540229885051,1.7195210972071155,0
CONT105358,C302101170,Unsecured Personal Loan,2017-07-11,2022-07-11,60.0,12325.21,12188.42,2647.237619047619,0.0,249.4,11.876190476190477,20.0,0.9523809523809524,21.0,0,2017-07-05,Approved,29.0,Unmarried,Female,Family,Employee,Manufacturing,Full-Time,72.0,1.0,Other,4461.25,False,0,0,0,0,4461.25,8.403408402109617,72.0,0,Emerging,1,588.0,D,635.6475581395349,0.0,110.9095294117647,1.6978415117540757,0
CONT105359,C302105908,Unsecured Personal Loan,2018-10-25,2024-10-25,72.0,17354.09,17354.09,16559.466,15768.3,0.0,0.0,0.0,0.0,10.0,0,2018-09-30,Approved,41.0,Married,Female,Own,Armed Forces Occupation,Civil Service,Full-Time,160.0,2.0,Home Improvement,1937.25,False,0,0,0,0,1937.25,7.569540783099068,160.0,0,Established,1,672.0,B,136.51247663551402,0.0,12.46744075829384,1.5602329178152745,0
CONT105360,C302103060,Unsecured Personal Loan,2018-02-21,,60.0,50947.15,50947.15,43731.454,0.0,0.0,0.0,0.0,0.0,10.0,0,2018-02-18,Approved,30.0,Unmarried,Male,Family,Clerical Support Worker,Financial,Full-Time,97.0,1.0,Debt Consolidation,4702.52,False,0,0,0,0,4702.52,8.456066443555617,97.0,0,Emerging,1,655.0,B,699.5782580645161,0.0,18.544951140065134,2.5358046651181554,0
CONT105361,C302106059,Unsecured Personal Loan,2018-11-11,2020-11-11,24.0,4992.68,4992.68,4152.701111111111,3341.38,0.0,0.0,0.0,0.0,9.0,0,2018-10-31,Approved,49.0,Married,Male,Own,Officer,Tourism,Full-Time,58.0,2.0,Home Improvement,2935.83,False,0,0,0,0,2935.83,7.985086047330667,58.0,0,Established,1,650.0,B,371.8630357142857,0.0,-34.34788461538462,2.1034531994625927,0
CONT105362,C302100305,Unsecured Personal Loan,2015-11-21,2018-11-30,36.0,7363.56,7363.56,5388.76652173913,0.0,0.0,0.0,0.0,0.0,23.0,0,2015-10-11,Approved,26.0,Unmarried,Male,Own,Technician and Associate Professional,Unknown,Full-Time,16.0,0.0,Other,1107.02,Unknown,0,0,1,0,1107.02,7.010329917685836,16.0,0,Emerging,0,,,239.50221238938053,0.0,-1.7273873873873806,1.5838971085097686,0
CONT105363,C302101530,Unsecured Personal Loan,2017-08-30,2022-08-31,60.0,39859.32,40566.82,34924.719,0.0,0.0,0.0,0.0,0.0,10.0,0,2017-08-20,Approved,34.0,Unmarried,Female,Own,Employee,Financial,Full-Time,12.0,1.0,Debt Consolidation,2800.08,False,0,0,0,0,2800.08,7.937760336080377,12.0,0,Emerging,1,570.0,D,386.5042028985507,0.0,16.085147058823562,7.278840288070394,0
CONT105363,C302101530,Unsecured Personal Loan,2017-08-30,2022-08-31,60.0,39859.32,40566.82,34924.719,0.0,0.0,0.0,0.0,0.0,10.0,0,2017-08-20,Approved,34.0,Unmarried,Female,Own,Employee,Financial,Full-Time,12.0,1.0,Debt Consolidation,2800.08,False,0,0,0,0,2800.08,7.937760336080377,12.0,0,Emerging,1,556.0,E,386.5042028985507,0.0,16.085147058823562,7.278840288070394,0
CONT105364,C302103945,Unsecured Personal Loan,2018-05-24,2025-05-30,84.0,64623.38,64623.38,61572.30733333333,59502.91,1258.38,251.676,1.0,0.2,15.0,0,2018-04-03,Approved,34.0,Unmarried,Female,Own,Officer,Financial,Full-Time,23.0,1.0,Debt Consolidation,3315.1,False,0,0,0,0,3315.1,8.106544672615918,23.0,0,Emerging,1,,,386.5042028985507,0.0,16.085147058823562,7.278840288070394,0
